population	age	period	sisma_id	snu	psnu	sitename	lat	long	site_nid	clinical_ip	TX_NEW	TX_CURR	TX_PVLS_D	TX_PVLS_N	TX_RET_D	TX_RET_N
PID	25+	2021-09-01	BCs1k1Cyvcj	Cabo Delgado	Mueda	M'Peme CS	-11.35379	39.40546	1021108	ARIEL	0	0	0	0	0	0
HSH	15-19	2021-09-01	BCs1k1Cyvcj	Cabo Delgado	Mueda	M'Peme CS	-11.35379	39.40546	1021108	ARIEL	0	0	0	0	0	0
HSH	20-24	2021-09-01	BCs1k1Cyvcj	Cabo Delgado	Mueda	M'Peme CS	-11.35379	39.40546	1021108	ARIEL	0	0	0	0	0	0
HSH	25+	2021-09-01	BCs1k1Cyvcj	Cabo Delgado	Mueda	M'Peme CS	-11.35379	39.40546	1021108	ARIEL	0	0	0	0	0	0
MTS	15-19	2021-09-01	BCs1k1Cyvcj	Cabo Delgado	Mueda	M'Peme CS	-11.35379	39.40546	1021108	ARIEL	0	0	0	0	0	0
MTS	20-24	2021-09-01	BCs1k1Cyvcj	Cabo Delgado	Mueda	M'Peme CS	-11.35379	39.40546	1021108	ARIEL	0	0	0	0	0	0
MTS	25+	2021-09-01	BCs1k1Cyvcj	Cabo Delgado	Mueda	M'Peme CS	-11.35379	39.40546	1021108	ARIEL	0	0	0	0	0	0
REC	15-19	2021-09-01	BCs1k1Cyvcj	Cabo Delgado	Mueda	M'Peme CS	-11.35379	39.40546	1021108	ARIEL	0	0	0	0	0	0
REC	20-24	2021-09-01	BCs1k1Cyvcj	Cabo Delgado	Mueda	M'Peme CS	-11.35379	39.40546	1021108	ARIEL	0	0	0	0	0	0
REC	25+	2021-09-01	BCs1k1Cyvcj	Cabo Delgado	Mueda	M'Peme CS	-11.35379	39.40546	1021108	ARIEL	0	0	0	0	0	0
Total		2021-09-01	RB9BAv2h56c	Cabo Delgado	Mueda	Mueda HR	-11.6633	39.554	1021106	ARIEL	319	6293	223	215	407	146
PID	15-19	2021-09-01	RB9BAv2h56c	Cabo Delgado	Mueda	Mueda HR	-11.6633	39.554	1021106	ARIEL	0	0	0	0	0	0
